ClassName;Faulty;CyclomaticComplexity;SourceLinesOfCode;CommentDensity;WeightedMethodsPerClass;DepthOfInheritance;NumberOfChildren;CouplingBetweenObjects;ResponseForAClass;LackOfCohesionOfMethods;LambdaScore;LambdaCount;SourceLinesOfLambda;LambdaUsed;LambdaFieldVariableUsageCount;LambdaFieldVariableUsed;LambdaLocalVariableUsageCount;LambdaLocalVariableUsed;UnterminatedCollections;LambdaSideEffectCount
UntypedSubscriberImpl;0;1;32;45;6;1;0;1;12;0;0;0;0;0;0;0;0;0;0;0
UntypedVirtualPublisher;0;2;25;57;8;0;1;4;13;10;0;0;0;0;0;0;0;0;0;0
UntypedVirtualPublisherImpl;0;1;18;52;4;1;0;3;10;0;0;0;0;0;0;0;0;0;0;0
KillSwitches;0;7;168;22;4;0;0;7;99;96;3;6;6;0;0;0;0;0;0;0
UniqueKillSwitch;0;1;8;71;3;0;0;1;7;1;0;0;0;0;0;0;0;0;0;0
SharedKillSwitch;0;1;44;42;4;0;0;5;25;15;0;0;0;0;0;0;0;0;0;0
BufferOverflowException;0;1;15;48;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0
QueueOfferResult;0;1;32;46;0;0;0;1;7;0;0;0;0;0;0;0;0;0;0;0
InPort;0;1;4;42;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0
OutPort;0;1;4;42;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0
Inlet;0;1;8;72;3;1;1;38;6;1;0;0;0;0;0;0;0;0;0;0
Outlet;0;1;8;69;3;1;1;39;5;1;0;0;0;0;0;0;0;0;0;0
Shape;0;3;19;64;8;0;8;71;16;15;0;0;0;0;0;0;0;0;0;0
ClosedShape;0;3;16;58;4;1;0;13;10;1;0;0;0;0;0;0;0;0;0;0
AmorphousShape;0;1;14;60;2;1;0;4;11;1;12;2;2;0;0;0;0;0;0;0
SourceShape;0;6;30;50;10;1;0;5;21;0;0;0;0;0;0;0;0;0;0;0
FlowShape;0;3;26;56;4;1;0;3;17;1;0;0;0;0;0;0;0;0;0;0
SinkShape;0;6;30;51;10;1;0;5;21;0;0;0;0;0;0;0;0;0;0;0
BidiShape;0;3;37;58;5;1;0;3;26;1;0;0;0;0;0;0;0;0;0;0
NoSuchElementException;0;1;6;40;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PushPullGraphLogic;0;14;135;46;31;1;0;4;69;28;10;5;15;0;6;0;1;0;0;0
PushPullGraphStageWithMaterializedValue;0;1;22;51;2;1;0;1;11;1;0;0;0;0;0;0;0;0;0;0
PushPullGraphStage;0;1;6;50;0;2;0;1;3;0;14;1;1;0;1;0;0;0;0;0
AbstractStage;0;1;18;85;9;0;0;0;9;36;0;0;0;0;0;0;0;0;0;0
FreeDirective;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
GraphStageWithMaterializedValue;0;1;36;50;5;0;0;2;28;10;7;1;3;0;0;0;0;0;0;0
GraphStage;0;1;6;62;2;1;0;3;4;1;0;0;0;0;0;0;0;0;0;0
TimerGraphStageLogic;0;8;70;40;14;1;1;25;36;0;10;2;8;0;0;0;2;0;0;0
TimerMessages;0;1;26;57;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0
GraphStageLogic;0;80;730;45;105;0;8;149;309;924;7;11;57;0;20;0;9;0;0;8
InHandler;0;1;6;62;3;0;4;10;5;3;0;0;0;0;0;0;0;0;0;0
OutHandler;0;1;5;58;2;0;3;13;3;1;0;0;0;0;0;0;0;0;0;0
InAndOutHandler;0;1;8;68;5;0;0;3;8;10;0;0;0;0;0;0;0;0;0;0
InGraphStageLogic;0;1;12;61;3;1;0;25;7;3;0;0;0;0;0;0;0;0;0;0
OutGraphStageLogic;0;1;11;59;2;1;0;28;5;1;0;0;0;0;0;0;0;0;0;0
InAndOutGraphStageLogic;0;1;14;65;5;1;0;36;10;10;0;0;0;0;0;0;0;0;0;0
StageActorRefNotInitializedException;0;1;9;47;0;1;0;3;3;0;0;0;0;0;0;0;0;0;0;0
EagerTerminateInput;0;1;6;50;1;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0
IgnoreTerminateInput;0;1;7;56;2;1;0;4;4;1;0;0;0;0;0;0;0;0;0;0
ConditionalTerminateInput;0;2;11;47;3;1;0;3;5;1;0;0;0;0;0;0;0;0;0;0
TotallyIgnorantInput;0;1;8;61;3;1;0;4;5;3;0;0;0;0;0;0;0;0;0;0
EagerTerminateOutput;0;1;6;50;1;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0
IgnoreTerminateOutput;0;1;7;56;2;1;0;4;4;1;0;0;0;0;0;0;0;0;0;0
ConditionalTerminateOutput;0;2;11;47;3;1;0;3;5;1;0;0;0;0;0;0;0;0;0;0
StageActorRef;1;27;134;29;38;3;0;5;62;33;0;1;1;0;1;0;0;0;0;0
GraphStageLogicWithCallbackWrapper;0;5;55;27;8;1;0;2;25;0;22;3;16;0;3;0;7;0;0;0
PushPullStage;0;1;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PushStage;0;1;5;50;1;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0
DetachedStage;0;1;5;37;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
StageState;0;1;5;68;2;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
StatefulStage;0;1;27;50;0;0;0;2;5;0;0;0;0;0;0;0;0;0;0;0
EmittingState;0;1;24;52;3;1;0;1;7;3;0;0;0;0;0;0;0;0;0;0
StreamLimitReachedException;0;1;11;45;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0
StreamTcpException;0;1;14;50;0;1;2;2;3;0;0;0;0;0;0;0;0;0;0;0
BindFailedException;0;1;12;40;0;2;0;4;3;0;0;0;0;0;0;0;0;0;0;0
ConnectionException;0;1;14;50;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
Deciders;0;1;6;60;0;0;0;20;0;0;33;3;3;0;0;0;0;0;0;0
TransformerLikeBase;0;1;11;72;4;0;0;0;5;6;0;0;0;0;0;0;0;0;0;0
EnumeratorEnumerable;0;1;10;33;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
ContinuallyEnumerable;0;4;33;36;2;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0
Int32Extensions;0;2;30;28;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
IteratorAdapter;0;5;37;27;6;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0
ObjectExtensions;0;1;4;60;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
EventEnvelope;0;9;36;7;12;0;0;3;13;3;0;0;0;0;0;0;0;0;0;0
Offset;0;1;5;68;2;0;2;6;3;1;0;0;0;0;0;0;0;0;0;0
Sequence;0;4;17;15;7;1;0;3;10;3;0;0;0;0;0;0;0;0;0;0
NoOffset;0;1;5;37;0;1;0;4;2;0;0;0;0;0;0;0;0;0;0;0
PersistenceQuery;0;8;46;0;12;0;0;5;29;10;2;1;1;0;0;0;0;0;0;0
PersistenceQueryProvider;0;1;7;0;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
PersistenceQueryExtensions;0;1;8;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
AllPersistenceIdsPublisher;0;6;48;0;8;2;0;1;28;3;38;7;30;0;14;0;0;0;0;0
DeliveryBuffer;0;7;43;2;9;0;0;0;11;3;0;0;0;0;0;0;0;0;0;0
EventsByPersistenceIdPublisher;0;2;17;0;2;0;0;4;7;0;10;2;2;0;0;0;0;0;0;0
AbstractEventsByPersistenceIdPublisher;0;5;92;2;10;2;2;3;53;26;42;15;67;0;12;0;6;0;0;2
LiveEventsByPersistenceIdPublisher;0;5;32;0;8;3;0;2;16;4;0;0;0;0;0;0;0;0;0;0
CurrentEventsByPersistenceIdPublisher;0;7;30;0;9;3;0;2;12;1;0;0;0;0;0;0;0;0;0;0
EventsByTagPublisher;0;2;17;0;2;0;0;4;7;0;10;2;2;0;0;0;0;0;0;0
AbstractEventsByTagPublisher;0;5;80;0;9;2;2;3;50;19;45;14;66;0;22;0;0;0;0;2
LiveEventsByTagPublisher;0;5;34;0;8;3;0;2;16;4;0;0;0;0;0;0;0;0;0;0
CurrentEventsByTagPublisher;0;6;33;0;8;3;0;2;12;1;0;0;0;0;0;0;0;0;0;0
SqlReadJournal;0;7;69;60;13;0;0;5;46;0;8;6;6;0;6;0;0;0;0;0
SqlReadJournalProvider;0;1;14;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
DeltaPropagationSelector;0;17;143;8;27;0;0;2;61;21;7;4;11;0;0;0;4;0;0;0
DistributedData;0;29;100;41;31;0;0;20;63;3;0;1;1;0;0;0;0;0;0;0
DistributedDataProvider;0;1;4;55;1;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
DistributedDataExtensions;0;1;7;41;1;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0
Dsl;0;1;24;85;8;0;0;10;20;10;14;4;4;0;0;0;0;0;0;0
Store;0;1;12;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
StoreReply;0;1;12;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
LoadAll;0;1;7;0;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
LoadData;0;1;8;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
LoadAllCompleted;0;1;7;0;2;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0
LoadFailedException;0;1;14;0;0;2;0;1;3;0;0;0;0;0;0;0;0;0;0;0
DurableDataEnvelope;0;6;24;0;8;0;0;6;11;0;0;0;0;0;0;0;0;0;0;0
FastMerge;0;1;22;55;5;0;0;2;7;0;0;0;0;0;0;0;0;0;0;0
Flag;0;8;32;57;16;0;0;3;22;15;0;0;0;0;0;0;0;0;0;0
FlagKey;0;1;5;44;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
GCounterKey;0;1;5;44;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
GCounter;0;15;90;40;32;1;0;4;64;55;1;1;1;0;0;0;0;0;0;0
GSet;0;1;5;70;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0
GSetKey;0;1;9;43;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
GossipTick;0;1;7;50;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
DeltaPropagationTick;0;1;6;33;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0
RemovedNodePruningTick;0;1;7;50;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
ClockTick;0;1;7;50;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
Write;0;7;26;36;10;0;0;6;11;3;0;0;0;0;0;0;0;0;0;0
WriteAck;0;1;10;41;4;0;0;5;6;3;0;0;0;0;0;0;0;0;0;0
WriteNack;0;1;10;67;4;0;0;4;6;3;0;0;0;0;0;0;0;0;0;0
Read;0;4;16;40;7;0;0;5;7;3;0;0;0;0;0;0;0;0;0;0
ReadResult;0;5;18;37;8;0;0;5;10;3;0;0;0;0;0;0;0;0;0;0
ReadRepair;0;7;26;36;10;0;0;4;12;3;0;0;0;0;0;0;0;0;0;0
ReadRepairAck;0;1;7;36;1;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0
DataEnvelope;0;29;148;33;44;0;0;16;77;91;12;5;22;0;0;0;9;0;0;1
DeletedData;0;1;12;57;6;0;0;6;9;6;0;0;0;0;0;0;0;0;0;0
Status;0;9;41;31;12;0;0;4;18;3;0;0;0;0;0;0;0;0;0;0
Gossip;0;8;36;29;11;0;0;5;18;3;0;0;0;0;0;0;0;0;0;0
Delta;0;8;34;0;10;0;0;6;13;0;0;0;0;0;0;0;0;0;0;0
DeltaPropagation;0;12;54;14;14;0;0;6;24;8;0;0;0;0;0;0;0;0;0;0
DeltaNack;0;1;8;0;3;0;0;4;7;1;0;0;0;0;0;0;0;0;0;0
Key;0;4;18;47;7;0;0;2;9;3;0;0;0;0;0;0;0;0;0;0
LWWDictionaryKey;0;1;5;44;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
LWWDictionary;0;1;9;73;3;0;0;0;8;0;18;2;2;0;0;0;0;0;0;0
LWWRegisterKey;0;1;7;36;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
LWWRegister;0;9;60;49;15;0;0;2;24;10;3;2;2;0;0;0;0;0;0;0
ORDictionaryKey;0;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ORDictionary;0;1;9;0;3;0;0;0;8;0;18;2;2;0;0;0;0;0;0;0
ORMultiValueDictionaryKey;0;1;7;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ORMultiValueDictionary;0;20;169;21;45;0;0;2;109;0;5;9;10;0;2;0;0;0;0;0
ORSetKey;0;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ORSet;0;7;30;25;10;0;0;4;16;0;6;2;2;0;0;0;0;0;0;0
PNCounter;0;10;64;23;29;0;0;5;62;66;0;0;0;0;0;0;0;0;0;0
PNCounterKey;0;1;6;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
PNCounterDictionary;0;6;92;38;30;0;0;3;76;0;5;5;5;0;0;0;0;0;0;0
PNCounterDictionaryKey;0;1;6;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
PruningInitialized;0;12;41;2;16;0;0;5;21;6;0;0;0;0;0;0;0;0;0;0
PruningPerformed;0;6;27;0;11;0;0;5;12;10;0;0;0;0;0;0;0;0;0;0
ReadAggregator;0;18;99;0;23;2;0;11;51;5;30;9;43;0;20;0;5;0;0;4
ReadLocal;0;2;9;25;4;0;0;5;7;3;0;0;0;0;0;0;0;0;0;0
ReadFrom;0;5;25;13;8;0;0;3;10;3;0;0;0;0;0;0;0;0;0;0
ReadMajority;0;5;28;12;8;0;0;4;10;3;0;0;0;0;0;0;0;0;0;0
ReadAll;0;4;23;14;7;0;0;4;10;3;0;0;0;0;0;0;0;0;0;0
ReadWriteAggregator;0;3;61;0;4;1;2;2;26;3;20;2;16;0;1;0;7;0;0;0
Replicator;0;178;982;4;222;3;0;47;558;922;9;59;109;0;21;0;28;0;0;1
GetKeyIds;0;1;8;20;2;0;0;5;6;1;0;0;0;0;0;0;0;0;0;0
GetKeysIdsResult;0;4;19;17;7;0;0;3;11;3;0;0;0;0;0;0;0;0;0;0
Get;0;9;32;11;12;0;0;5;14;3;0;0;0;0;0;0;0;0;0;0
GetSuccess;0;11;39;15;15;0;0;4;17;6;0;0;0;0;0;0;0;0;0;0
NotFound;0;7;33;8;11;0;0;4;14;6;0;0;0;0;0;0;0;0;0;0
GetFailure;0;7;33;10;11;0;0;4;14;6;0;0;0;0;0;0;0;0;0;0
Subscribe;0;6;26;13;9;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
Unsubscribe;0;6;26;13;9;0;0;5;12;3;0;0;0;0;0;0;0;0;0;0
Changed;0;7;32;11;11;0;0;3;15;6;0;0;0;0;0;0;0;0;0;0
Update;0;2;25;32;3;0;0;2;6;1;3;1;1;0;0;0;0;0;0;0
UpdateSuccess;0;7;28;12;11;0;0;4;13;6;0;0;0;0;0;0;0;0;0;0
UpdateTimeout;0;7;32;11;11;0;0;3;16;6;0;0;0;0;0;0;0;0;0;0
ModifyFailure;0;2;21;4;3;0;0;1;5;1;0;0;0;0;0;0;0;0;0;0
StoreFailure;0;9;41;8;13;0;0;4;16;0;0;0;0;0;0;0;0;0;0;0
Delete;0;8;28;12;11;0;0;4;13;3;0;0;0;0;0;0;0;0;0;0
DeleteSuccess;0;5;22;15;8;0;0;3;10;3;0;0;0;0;0;0;0;0;0;0
ReplicationDeleteFailure;0;4;20;16;7;0;0;3;10;3;0;0;0;0;0;0;0;0;0;0
DataDeleted;0;6;32;11;11;1;0;3;15;10;0;0;0;0;0;0;0;0;0;0
GetReplicaCount;0;1;6;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0
ReplicaCount;0;3;13;23;6;0;0;2;7;3;0;0;0;0;0;0;0;0;0;0
FlushChanges;0;1;10;9;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0
DataDeletedException;0;1;6;40;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
ReplicatorSettings;0;7;116;32;19;0;0;4;54;64;0;0;0;0;0;0;0;0;0;0
ReplicatedDataSerializer;0;1;37;27;2;1;0;0;13;0;5;2;2;0;0;0;0;0;0;0
ReplicatorMessageSerializer;0;13;152;7;7;1;0;14;51;11;4;3;7;0;2;0;0;0;0;0
VersionVector;0;28;111;28;48;0;2;8;59;100;0;0;0;0;0;0;0;0;0;0
SingleVersionVector;0;11;79;1;18;1;0;7;33;0;0;0;0;0;0;0;0;0;0;0
MultiVersionVector;0;6;56;3;14;1;0;7;39;0;1;1;1;0;0;0;0;0;0;0
WriteAggregator;0;30;120;3;29;2;0;16;50;6;26;8;43;0;13;0;2;0;0;5
WriteLocal;0;2;11;8;3;0;0;5;4;1;0;0;0;0;0;0;0;0;0;0
WriteTo;0;5;26;3;7;0;0;3;11;3;0;0;0;0;0;0;0;0;0;0
WriteMajority;0;4;25;3;7;0;0;4;10;3;0;0;0;0;0;0;0;0;0;0
WriteAll;0;3;20;4;6;0;0;4;10;3;0;0;0;0;0;0;0;0;0;0
HyperionSerializer;0;4;62;35;6;1;0;1;24;1;11;3;8;0;0;0;3;0;0;0
HyperionSerializerSettings;0;4;29;57;3;0;0;4;13;0;0;0;0;0;0;0;0;0;0;0
NoKnownTypes;0;1;4;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
CommonHandlers;0;4;56;46;9;1;1;3;17;5;9;1;6;0;0;0;1;0;0;0
TcpHandlers;0;5;49;44;10;2;2;4;22;11;0;0;0;0;0;0;0;0;0;0
TcpServerHandler;0;1;26;29;2;3;0;3;10;1;25;1;9;0;2;0;4;0;0;0
TcpClientHandler;0;1;21;43;2;3;0;4;8;1;0;0;0;0;0;0;0;0;0;0
TcpAssociationHandle;0;3;25;37;4;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0
HeliosTcpTransport;0;6;33;25;6;2;0;2;11;0;0;0;0;0;0;0;0;0;0;0
TransportMode;0;1;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0
Tcp;0;1;7;36;1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
Udp;0;1;7;36;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
TcpTransportException;0;1;6;45;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0
HeliosTransport;0;38;274;28;43;1;1;13;119;69;2;4;8;0;1;0;2;0;0;0
HeliosTransportSettings;0;11;79;47;13;0;0;3;45;1;0;0;0;0;0;0;0;0;0;0
DIActorContextAdapter;0;3;25;50;3;0;0;2;13;0;0;0;0;0;0;0;0;0;0;0
DIActorProducer;1;3;26;42;2;0;0;1;12;1;0;0;0;0;0;0;0;0;0;0
DIActorSystemAdapter;0;3;20;50;2;0;0;2;10;0;0;0;0;0;0;0;0;0;0;0
DIExt;0;2;13;48;3;0;0;4;6;0;0;0;0;0;0;0;0;0;0;0
DIExtension;0;1;9;47;1;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0
Extensions;0;3;51;35;7;0;0;3;24;6;10;3;6;0;0;0;0;0;0;0
LmdbDurableStore;0;18;163;1;20;3;0;0;76;7;30;4;70;0;25;0;25;0;0;1
Messages;0;1;6;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0
Program;0;15;215;1;17;0;0;0;90;26;6;7;14;0;0;0;9;0;0;1
AutomaticCluster;0;2;40;0;3;0;0;2;19;0;14;1;7;0;1;0;3;0;0;0
DbHelper;0;2;60;0;5;0;0;1;30;0;0;0;0;0;0;0;0;0;0;0
Customer;1;1;37;0;0;4;0;1;15;0;30;3;16;0;11;0;2;0;0;0
ShardEnvelope;0;1;10;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
MessageExtractor;0;3;6;0;4;1;0;1;3;1;0;0;0;0;0;0;0;0;0;0
Program;1;1;87;1;4;0;0;3;30;6;8;1;8;0;0;0;5;0;0;0
ConnectRequest;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ConnectResponse;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NickRequest;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
NickResponse;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SayRequest;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SayResponse;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Program;1;1;25;0;1;0;0;0;7;0;3;1;1;0;0;0;0;0;0;0
ChatServerActor;0;3;33;0;0;3;0;0;12;0;45;3;27;0;3;0;4;0;0;0
Program;0;5;57;0;5;0;0;1;20;0;0;0;0;0;0;0;0;0;0;0
ChatClientActor;0;1;38;2;0;3;0;1;17;0;44;6;30;0;6;0;0;0;0;1
Program;1;3;21;12;4;0;0;1;11;1;0;0;0;0;0;0;0;0;0;0
SimpleClusterListener;1;6;41;14;8;2;0;1;11;1;0;0;0;0;0;0;0;0;0;0
Program;0;3;43;2;5;0;0;3;34;0;8;2;4;0;0;0;3;0;0;0
TransformationBackend;1;7;48;12;10;2;0;2;19;0;7;1;4;0;0;0;0;0;0;0
TransformationFrontend;0;6;33;0;6;2;0;2;10;0;0;0;0;0;0;0;0;0;0;0
TransformationMessages;0;1;42;0;0;0;0;3;8;0;0;0;0;0;0;0;0;0;0;0
ActorPathBenchmarks;0;1;32;3;5;0;0;1;11;0;0;0;0;0;0;0;0;0;0;0
AddressBenchmarks;0;1;37;2;6;0;0;1;12;0;0;0;0;0;0;0;0;0;0;0
PingPongBenchmarks;0;2;82;0;3;0;0;1;30;0;23;5;25;0;3;0;4;0;0;1
SpawnActorBenchmarks;0;3;80;1;3;0;0;1;26;0;17;3;17;0;7;0;2;0;0;3
MicroBenchmarkConfig;0;1;8;0;0;1;0;9;4;0;0;0;0;0;0;0;0;0;0;0
MonitoringConfig;0;1;7;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0
HoconBenchmarks;0;1;96;3;9;0;0;1;21;0;0;0;0;0;0;0;0;0;0;0
Program;0;1;7;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0
SerializationBenchmarks;0;2;51;0;4;0;0;1;16;0;1;1;1;0;0;0;0;0;0;0
MaterializationBenchmarks;0;1;27;0;3;0;0;1;12;0;6;2;2;0;0;0;0;0;0;0
ConsistentHashBenchmarks;0;13;126;7;5;0;0;1;23;9;0;0;0;0;0;0;0;0;0;0
FastLazyBenchmarks;0;1;36;0;5;0;0;1;9;2;10;4;4;0;0;0;0;0;0;0
TypeExtensionsBenchmarks;0;1;15;0;2;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0
Program;0;1;14;0;1;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0
RootActor;0;4;46;0;6;2;0;4;16;1;25;1;16;0;1;0;2;0;0;0
SpawnActor;0;6;45;0;6;2;0;3;10;0;0;0;0;0;0;0;0;0;0;0
